title,published,views,likes,comments,video_id,duration,url,days_since_start,final_cluster,series_name
Queen Nzinga - Rise of a Legend - Part 1 - Extra History,2019-04-27,1099420,27880.0,1575.0,EBbYxLmCO6c,552.0,https://www.youtube.com/watch?v=EBbYxLmCO6c,2059,113,Unnamed Series
Queen Nzinga - The Double Queen - Part 2 - Extra History,2019-05-04,735688,21844.0,833.0,eCQU5FC7ht0,593.0,https://www.youtube.com/watch?v=eCQU5FC7ht0,2066,113,Unnamed Series
The Three Kingdoms - Yellow Turban Rebellion - Part 1 - Extra History,2019-05-09,1146532,27991.0,1902.0,hu7bdq-alRo,695.0,https://www.youtube.com/watch?v=hu7bdq-alRo,2071,113,Unnamed Series
U.S. Civil War - Surprising Soldiers - Extra History,2019-05-11,1502007,36801.0,1752.0,xTQ0qdFhGkQ,569.0,https://www.youtube.com/watch?v=xTQ0qdFhGkQ,2073,113,Unnamed Series
The Three Kingdoms - The Battle of Guandu - Part 2 - Extra History,2019-05-16,713756,17015.0,986.0,HRXIbouYVck,691.0,https://www.youtube.com/watch?v=HRXIbouYVck,2078,113,Unnamed Series
Siege of Vienna & Queen Nzinga - Lies - Extra History,2019-05-18,116142,2790.0,218.0,gpXu5AeNVXc,1387.0,https://www.youtube.com/watch?v=gpXu5AeNVXc,2080,113,Unnamed Series
The Warsaw Uprising: The Unstoppable Spirit of the Polish Resistance | WW2 | Extra History,2019-08-01,2192427,67205.0,4674.0,9BjIYKq4CVk,653.0,https://www.youtube.com/watch?v=9BjIYKq4CVk,2155,112,Unnamed Series
Hogs in History - Creator and Destroyer - Extra History,2019-08-10,1201223,45719.0,2404.0,6WkjHyKHyX4,594.0,https://www.youtube.com/watch?v=6WkjHyKHyX4,2164,112,Unnamed Series
The Berlin Wall - A Street Party With Sledgehammers - Extra History,2019-11-09,1432747,36876.0,1849.0,KgdiYvcOi_w,660.0,https://www.youtube.com/watch?v=KgdiYvcOi_w,2255,111,Unnamed Series
Akhenaten - A Pharaoh Obsessed - Extra History,2019-11-16,1225288,30992.0,1340.0,wKSqgLQNIeQ,526.0,https://www.youtube.com/watch?v=wKSqgLQNIeQ,2262,111,Unnamed Series
Ibn Fadlan - A Viking Funeral - Extra History,2020-04-11,999384,36457.0,2900.0,RSURd15qfWQ,582.0,https://www.youtube.com/watch?v=RSURd15qfWQ,2409,110,Unnamed Series
The 1929 Stock Market Crash - Black Thursday - Extra History,2020-04-25,2594325,59923.0,2909.0,D2iuUzkKu9k,555.0,https://www.youtube.com/watch?v=D2iuUzkKu9k,2423,110,Unnamed Series
The Harlem Hellfighters | The 369th Infantry | US History | Extra History,2020-09-10,667538,30401.0,1685.0,RV-c62e7g1k,612.0,https://www.youtube.com/watch?v=RV-c62e7g1k,2561,108,Unnamed Series
Bartolomé de las Casas | Changing Your Mind | European History | Extra History,2020-09-12,707010,28762.0,1407.0,vH65erzQBkY,613.0,https://www.youtube.com/watch?v=vH65erzQBkY,2563,108,Unnamed Series
The Beast of Gévaudan | Terror in the French Countryside | European History | Extra History,2020-10-31,687385,26015.0,1096.0,qDf93nFGZuc,664.0,https://www.youtube.com/watch?v=qDf93nFGZuc,2612,107,Unnamed Series
The Harlem Renaissance - An Explosion of Art - US History - Extra History,2020-11-12,360624,11723.0,389.0,8kZ0gZMCx9U,554.0,https://www.youtube.com/watch?v=8kZ0gZMCx9U,2624,107,Unnamed Series
Rome: Battle of the Milvian Bridge - Constantine vs Maxentius - Roman History - Extra History,2021-04-29,429912,16948.0,611.0,8pMjUqCPiig,662.0,https://www.youtube.com/watch?v=8pMjUqCPiig,2792,106,Unnamed Series
Climbing the Matterhorn: Death Mountain - European History - Part 1 - Extra History,2021-05-08,352118,13973.0,428.0,XXhx-HhsZg4,614.0,https://www.youtube.com/watch?v=XXhx-HhsZg4,2801,106,Unnamed Series
Climbing Matterhorn: Women Ascending - European History - Part 2 - Extra History,2021-05-15,235245,10429.0,270.0,XsoccHW7rvw,661.0,https://www.youtube.com/watch?v=XsoccHW7rvw,2808,106,Unnamed Series
Marcus Garvey - Black Moses - US History - Extra History,2021-09-16,290414,11987.0,631.0,GsJl0ScUWmI,682.0,https://www.youtube.com/watch?v=GsJl0ScUWmI,2932,105,Unnamed Series
The Great Emu War - Battlebirds - Australian History - Part 1 - Extra History,2021-10-02,701604,28466.0,1628.0,iiRz52AQlMk,661.0,https://www.youtube.com/watch?v=iiRz52AQlMk,2948,105,Unnamed Series
Maya Angelou - Voice of the Voiceless - US History - Extra History,2022-02-17,119024,6437.0,181.0,j0hVDHpYeqg,566.0,https://www.youtube.com/watch?v=j0hVDHpYeqg,3086,103,Unnamed Series
Mary Toft: The Woman Who Gave Birth to Rabbits - European History - Extra History,2022-03-05,408320,18249.0,553.0,lXSfufPrWiU,667.0,https://www.youtube.com/watch?v=lXSfufPrWiU,3102,103,Unnamed Series
Path to Pearl Harbor 1: Pacific Empires - Japan vs. USA | WW2 | Extra History,2022-11-26,899382,24251.0,592.0,CxeiSM1edHE,771.0,https://www.youtube.com/watch?v=CxeiSM1edHE,3368,0,Unnamed Series
Path to Pearl Harbor 2: Mystery of the Panay | WW2 | Extra History,2022-12-03,548980,16947.0,418.0,9lZDfVMOyK0,728.0,https://www.youtube.com/watch?v=9lZDfVMOyK0,3375,0,Unnamed Series
Path to Pearl Harbor 3: First Strike | WW2 | Extra History,2022-12-10,491035,15328.0,294.0,_8V9CKSx6Bg,677.0,https://www.youtube.com/watch?v=_8V9CKSx6Bg,3382,0,Unnamed Series
Path to Pearl Harbor 4: Countdown to War | WW2 | Extra History,2022-12-17,476792,15126.0,301.0,JEOyNwtFX3c,741.0,https://www.youtube.com/watch?v=JEOyNwtFX3c,3389,0,Unnamed Series
Path to Pearl Harbor 5: Climb Mount Niitaka | WW2 | Extra History,2022-12-24,412202,14207.0,295.0,TqUBjJBqgQw,743.0,https://www.youtube.com/watch?v=TqUBjJBqgQw,3396,0,Unnamed Series
Day of Infamy - The Path to Pearl Harbor - WWII - Part 6  - Extra History,2022-12-31,413207,15559.0,609.0,aD8XSGHnIJo,739.0,https://www.youtube.com/watch?v=aD8XSGHnIJo,3403,0,Unnamed Series
Path to Pearl Harbor: LIES | WW2 | Extra History,2023-01-07,91650,2537.0,144.0,jfFyKUq5ikI,2125.0,https://www.youtube.com/watch?v=jfFyKUq5ikI,3410,0,Unnamed Series
Operation Avalanche 1: The Forgotten D-Day | WW2 | Extra History,2023-02-23,525405,18497.0,521.0,7ZhqdeY0VbQ,699.0,https://www.youtube.com/watch?v=7ZhqdeY0VbQ,3457,36,Unnamed Series
Operation Avalanche 2: D-Day Nearly Fails | WW2 | Extra History,2023-03-02,362864,13551.0,363.0,IQVsCwCSYAQ,705.0,https://www.youtube.com/watch?v=IQVsCwCSYAQ,3464,36,Unnamed Series
The Rosetta Stone - A Race to Ancient Secrets - World History - Extra History,2023-05-27,801862,24820.0,572.0,orU-w2TXsBU,708.0,https://www.youtube.com/watch?v=orU-w2TXsBU,3550,101,Unnamed Series
The Mass-Murdering Mongoose - Hawaiian History - Extra History,2023-06-01,298860,15615.0,519.0,EZRlFv1XXus,610.0,https://www.youtube.com/watch?v=EZRlFv1XXus,3555,101,Unnamed Series
The Dodo Bird: What ACTUALLY Happened - Extra History,2023-12-14,649607,25733.0,791.0,8Npavzk_PBA,551.0,https://www.youtube.com/watch?v=8Npavzk_PBA,3751,99,Unnamed Series
The REAL War on Christmas - The Plum Pudding Riots - English History - Extra History,2023-12-23,282315,11461.0,490.0,Tk2M-7q1G_A,647.0,https://www.youtube.com/watch?v=Tk2M-7q1G_A,3760,99,Unnamed Series
John L. Sullivan: Boston's Knockout King - US History - Extra History,2024-03-23,249018,11030.0,320.0,nI9yIGN2C7E,705.0,https://www.youtube.com/watch?v=nI9yIGN2C7E,3851,97,Unnamed Series
The Cult of Mithras | Secret Societies 1 | Roman History | Extra History,2024-04-06,615199,27052.0,805.0,qmv7BhKEDUo,684.0,https://www.youtube.com/watch?v=qmv7BhKEDUo,3865,97,Unnamed Series
The Illuminati | Secret Societies 2 | European History | Extra History,2024-04-13,748356,25345.0,951.0,8_JXIXkDE4s,713.0,https://www.youtube.com/watch?v=8_JXIXkDE4s,3872,23,Unnamed Series
Knights of the Golden Circle | Secret Societies 3 | American History | Extra History,2024-04-20,456884,18172.0,605.0,PCqjbbJvAa4,747.0,https://www.youtube.com/watch?v=PCqjbbJvAa4,3879,23,Unnamed Series
The Golden Dawn and Aleister Crowley | Secret Societies 4 | European History | Extra History,2024-04-27,483332,19299.0,1137.0,_kS_HrYtxF0,669.0,https://www.youtube.com/watch?v=_kS_HrYtxF0,3886,23,Unnamed Series
The Yakuza | Secret Societies 5 | Japanese History | Extra History,2024-05-04,853579,30468.0,640.0,wJqgqEHc3nw,699.0,https://www.youtube.com/watch?v=wJqgqEHc3nw,3893,23,Unnamed Series
Secret Societies | LIES | Extra History,2024-05-15,150580,2627.0,220.0,opBy-sQ75Vw,1813.0,https://www.youtube.com/watch?v=opBy-sQ75Vw,3904,23,Unnamed Series
The Viking Expansion Compilation | European History | Extra History Complete,2024-05-18,1279352,27012.0,774.0,hdnUiIKGxG0,3937.0,https://www.youtube.com/watch?v=hdnUiIKGxG0,3907,96,Unnamed Series
Hypatia of Alexandria: Christians vs. Pagans | Roman History | Part 2 | Extra History,2024-06-01,302874,11094.0,329.0,RqUy82EeBkE,651.0,https://www.youtube.com/watch?v=RqUy82EeBkE,3921,96,Unnamed Series
Dark History of the Panama Railroad | U.S. History | Extra History,2024-06-22,379217,15239.0,388.0,mhaKccJLLn8,633.0,https://www.youtube.com/watch?v=mhaKccJLLn8,3942,96,Unnamed Series
Hypatia of Alexandria | LIES | Extra History,2024-07-04,104721,1888.0,111.0,wnUv-Yfm9t8,1693.0,https://www.youtube.com/watch?v=wnUv-Yfm9t8,3954,96,Unnamed Series
The Siege of Vienna | European History | Extra History Complete,2024-07-06,1176459,30208.0,896.0,pE3QWKLaxMs,2091.0,https://www.youtube.com/watch?v=pE3QWKLaxMs,3956,96,Unnamed Series
Fighting for the Right to Vote: Voting Rights Act of 1965 | US History | Extra History,2024-10-05,219619,10348.0,948.0,wiO2ebPi48o,670.0,https://www.youtube.com/watch?v=wiO2ebPi48o,4047,95,Unnamed Series
Vlad the Impaler | Extra History Complete | European History,2024-10-12,1067185,24303.0,548.0,BvFwqVzEsfw,2842.0,https://www.youtube.com/watch?v=BvFwqVzEsfw,4054,95,Unnamed Series
Nazi Occultism 1: The Thule Society | European History | WW2 | Extra History,2024-10-19,884120,32468.0,1270.0,TokYUITs6zs,719.0,https://www.youtube.com/watch?v=TokYUITs6zs,4061,13,Unnamed Series
Nazi Occultism 2: Weird Science | European History | WW2 | Extra History,2024-10-26,493827,19396.0,1246.0,6MEzUovLTMs,712.0,https://www.youtube.com/watch?v=6MEzUovLTMs,4068,13,Unnamed Series
Nazi Occultism 3: Hitler vs Magic | European History | WW2 | Extra History,2024-11-02,416165,16733.0,560.0,06fXIstwddk,717.0,https://www.youtube.com/watch?v=06fXIstwddk,4075,13,Unnamed Series
Nazi Occultism 4: The Indiana Jones Stuff | European History | WW2 | Extra History,2024-11-09,453663,17120.0,468.0,Tg8CpKzcFm8,787.0,https://www.youtube.com/watch?v=Tg8CpKzcFm8,4082,13,Unnamed Series
Nazi Occultism 5: Thor's Hammer | European History | WW2 | Extra History,2024-11-16,417194,18304.0,791.0,1H-z5Dhy5c8,692.0,https://www.youtube.com/watch?v=1H-z5Dhy5c8,4089,13,Unnamed Series
Nazi Occultism | LIES | Extra History,2024-11-30,144765,2731.0,236.0,xRwnSoaNmjA,2093.0,https://www.youtube.com/watch?v=xRwnSoaNmjA,4103,13,Unnamed Series
The Unholy Roman Emperor Frederick II 1: The Pope's Pet | European History | Extra History,2025-01-25,608222,21231.0,590.0,IkWE_BNkMLY,998.0,https://www.youtube.com/watch?v=IkWE_BNkMLY,4159,8,Unnamed Series
The Unholy Roman Emperor Frederick II 2: Excommunicated Again | European History | Extra History,2025-02-08,397161,15281.0,449.0,ottbSSTiCcw,1048.0,https://www.youtube.com/watch?v=ottbSSTiCcw,4173,8,Unnamed Series
Sun Yat-sen | Chinese History | Extra History Complete,2025-02-15,606170,14449.0,436.0,sUi-yNyCNek,3300.0,https://www.youtube.com/watch?v=sUi-yNyCNek,4180,94,Unnamed Series
The Unholy Roman Emperor Frederick II 3: Savior or Antichrist | European History | Extra History,2025-02-22,337716,13816.0,376.0,4GZPc68Kz2w,1043.0,https://www.youtube.com/watch?v=4GZPc68Kz2w,4187,8,Unnamed Series
King of the Fairies: Goodwin Wharton | European History | Extra History,2025-03-08,319303,13072.0,520.0,bN0363lM3OM,1052.0,https://www.youtube.com/watch?v=bN0363lM3OM,4201,94,Unnamed Series
The Unholy Roman Emperor Frederick II | LIES | Extra History,2025-03-12,49308,1650.0,63.0,9dqqLw2HrCU,1769.0,https://www.youtube.com/watch?v=9dqqLw2HrCU,4205,8,Unnamed Series
The Thirty Years War | European History | Extra History Complete,2025-03-15,706684,18490.0,561.0,CaMe0SVcCKc,2817.0,https://www.youtube.com/watch?v=CaMe0SVcCKc,4208,94,Unnamed Series
Third Century Crisis | Roman History | Extra History Complete,2025-04-12,560961,13695.0,453.0,vxkOwsBAJck,2908.0,https://www.youtube.com/watch?v=vxkOwsBAJck,4236,93,Unnamed Series
The Holy Grail: Faith vs. Fiction | Religious History | Extra History,2025-05-03,369150,14510.0,924.0,P6p72iRsPac,1116.0,https://www.youtube.com/watch?v=P6p72iRsPac,4257,93,Unnamed Series
Policing London | British History | Extra History Complete,2025-07-05,261636,8452.0,223.0,H9BYIz0iiV0,2995.0,https://www.youtube.com/watch?v=H9BYIz0iiV0,4320,92,Unnamed Series
Pearl Harbor's SECRET WW2 Catastrophe | The West Loch Disaster | Extra History,2025-07-22,131761,7716.0,234.0,hIo9BZGN4AQ,831.0,https://www.youtube.com/watch?v=hIo9BZGN4AQ,4337,92,Unnamed Series
Viking Expansion - The Serpent-Riders - Part 1 - Extra History,2018-10-27,1650885,35008.0,1604.0,sxItyrp55g8,659.0,https://www.youtube.com/watch?v=sxItyrp55g8,1877,22,Viking Expansion
Viking Expansion - Rollo the Walker - Part 2 - Extra History,2018-11-03,1364511,28793.0,1637.0,IOnjG7ocZmI,714.0,https://www.youtube.com/watch?v=IOnjG7ocZmI,1884,22,Viking Expansion
Viking Expansion - Ireland - Part 3 - Extra History,2018-11-10,1146862,23736.0,1038.0,ms3-rhnbw9U,673.0,https://www.youtube.com/watch?v=ms3-rhnbw9U,1891,22,Viking Expansion
Viking Expansion - The Lands of the Rus - Part 4 - Extra History,2018-11-17,994686,22754.0,1565.0,fhz4Fe25rik,651.0,https://www.youtube.com/watch?v=fhz4Fe25rik,1898,22,Viking Expansion
Viking Expansion - A Song of Ice and Greenland - Part 5 - Extra History,2018-11-24,826959,18740.0,889.0,kTB8131aGJo,572.0,https://www.youtube.com/watch?v=kTB8131aGJo,1905,22,Viking Expansion
Viking Expansion - Wine Land - Part 6 - Extra History,2018-12-01,817121,22002.0,1332.0,SITsfX15jw0,659.0,https://www.youtube.com/watch?v=SITsfX15jw0,1912,22,Viking Expansion
Viking Expansion - Lies - Extra History,2018-12-08,171644,3186.0,316.0,rAI4zRaNO3I,1770.0,https://www.youtube.com/watch?v=rAI4zRaNO3I,1919,22,Viking Expansion
Vlad the Impaler  - Son of the Dragon - European History - Extra History - Part 1,2021-07-17,1203009,43993.0,1897.0,A38EIkIzgM8,671.0,https://www.youtube.com/watch?v=A38EIkIzgM8,2871,15,Vlad the Impaler 
Vlad the Impaler  - Blood Oaths - European History - Extra History - Part 2,2021-07-24,855551,31127.0,675.0,XjCKdhQ_QXE,554.0,https://www.youtube.com/watch?v=XjCKdhQ_QXE,2878,15,Vlad the Impaler 
Vlad the Impaler - Raising The Stakes - European History - Extra History - Part 3,2021-07-31,780829,29818.0,904.0,hbRcAHMG_l4,665.0,https://www.youtube.com/watch?v=hbRcAHMG_l4,2885,15,Vlad the Impaler 
Vlad the Impaler - War in the Dark - European History - Extra History - Part 4,2021-08-07,698121,26705.0,658.0,OnDHjdX1aQE,637.0,https://www.youtube.com/watch?v=OnDHjdX1aQE,2892,15,Vlad the Impaler 
Vlad the Impaler - The Living Dead - European History - Extra History - Part 5,2021-08-14,603857,27803.0,1005.0,C-emJnmI5XU,668.0,https://www.youtube.com/watch?v=C-emJnmI5XU,2899,15,Vlad the Impaler 
Vlad the Impaler - LIES  - World History - Extra History,2021-08-28,104558,3427.0,328.0,lHTWV2kZE10,1472.0,https://www.youtube.com/watch?v=lHTWV2kZE10,2913,15,Vlad the Impaler 
WW2 | The Resource War 1: Arsenal of Democracy | Extra History,2016-04-05,3615706,53130.0,2677.0,NYv-GC8DgMk,524.0,https://www.youtube.com/watch?v=NYv-GC8DgMk,942,79,WW2
WW2 | The Resource War 2: Lend-Lease | Extra History,2016-04-12,2316537,34876.0,2173.0,N5PTeDe4jTQ,434.0,https://www.youtube.com/watch?v=N5PTeDe4jTQ,949,79,WW2
WW2 | The Resource War 3: The Engines of War | Extra History,2016-04-19,2209129,35219.0,1588.0,OvDsvHNvVZw,458.0,https://www.youtube.com/watch?v=OvDsvHNvVZw,956,79,WW2
WW2 | The Resource War 4: Strategic Bombing | Extra History,2016-04-26,1978831,34135.0,2459.0,zOXbYAd6TLo,461.0,https://www.youtube.com/watch?v=zOXbYAd6TLo,963,79,WW2
Warring States Japan: Sengoku Jidai - Battle of Okehazama - Extra History - Part 1,2014-11-08,4730249,61948.0,2498.0,hDsdkoln59A,563.0,https://www.youtube.com/watch?v=hDsdkoln59A,428,89,Warring States Japan: Sengoku Jidai
Warring States Japan: Sengoku Jidai - The Siege of Inabayama Castle - Extra History - Part 2,2014-11-22,3019743,39570.0,1220.0,I2yT2nitGDk,461.0,https://www.youtube.com/watch?v=I2yT2nitGDk,442,89,Warring States Japan: Sengoku Jidai
Warring States Japan: Sengoku Jidai - Warrior Monks of Hongan-ji and Hiei - Extra History - Part 3,2014-12-06,2842007,36944.0,1653.0,G3frtoMaxZE,533.0,https://www.youtube.com/watch?v=G3frtoMaxZE,456,89,Warring States Japan: Sengoku Jidai
Warring States Japan: Sengoku Jidai - The Death of Oda Nobunaga - Extra History - Part 4,2014-12-20,2885250,36461.0,1797.0,ht6h4-MsMOY,560.0,https://www.youtube.com/watch?v=ht6h4-MsMOY,470,89,Warring States Japan: Sengoku Jidai
Warring States Japan: Sengoku Jidai - How Toyotomi Unified Japan - Extra History - Part 5,2015-01-17,2327217,32414.0,1580.0,lBD8OAegEw0,542.0,https://www.youtube.com/watch?v=lBD8OAegEw0,498,88,Warring States Japan: Sengoku Jidai
Warring States Japan: Sengoku Jidai - The Campaign of Sekigahara - Extra History - Part 6,2015-01-31,2322189,39242.0,1716.0,5vscOHPFUf0,597.0,https://www.youtube.com/watch?v=5vscOHPFUf0,512,88,Warring States Japan: Sengoku Jidai
Warring States Japan: Sengoku Jidai - Lies - Extra History,2015-02-14,622094,8968.0,753.0,0lNYvGEmRO4,833.0,https://www.youtube.com/watch?v=0lNYvGEmRO4,526,88,Warring States Japan: Sengoku Jidai
History of Coffee - Brewing Controversy - World History - Extra History - Part 1,2021-08-12,1031633,33589.0,1254.0,22p73Pl3KJA,656.0,https://www.youtube.com/watch?v=22p73Pl3KJA,2897,127,World History
History of Coffee  - Global Addiction - World History - Extra History - Part 2,2021-08-19,712565,24958.0,781.0,_MO4pjidfgU,662.0,https://www.youtube.com/watch?v=_MO4pjidfgU,2904,127,World History
The Little Ice Age: Climate Change - World History - Part 1 - Extra History,2023-11-04,515104,17964.0,712.0,b9QQWxqQhM8,649.0,https://www.youtube.com/watch?v=b9QQWxqQhM8,3711,29,World History
The Little Ice Age: No More Food - World History - Part 2 - Extra History,2023-11-11,335463,12569.0,240.0,_J6UYePC40w,587.0,https://www.youtube.com/watch?v=_J6UYePC40w,3718,29,World History
Little Ice Age: The Witch Hunts - World History - Part 3 - Extra History,2023-11-18,282444,10886.0,435.0,lTgAIxA1f8w,624.0,https://www.youtube.com/watch?v=lTgAIxA1f8w,3725,29,World History
Little Ice Age: The Year Without a Summer - World History - Part 4 - Extra History,2023-11-25,271940,11028.0,463.0,jp9QwfW-nDQ,645.0,https://www.youtube.com/watch?v=jp9QwfW-nDQ,3732,29,World History
The Little Ice Age - LIES - World History - Extra History,2023-12-16,49882,1503.0,123.0,GLBSZN5Kvx0,1622.0,https://www.youtube.com/watch?v=GLBSZN5Kvx0,3753,29,World History
The Disastrous History of the First Transatlantic Cable - World History - Extra History,2024-02-03,720013,26048.0,513.0,H8kdhlzueBo,658.0,https://www.youtube.com/watch?v=H8kdhlzueBo,3802,98,World History
Pigs: History's Greatest Villains? - World History - Extra History,2024-02-07,294497,13304.0,554.0,0_S0dlpMsBQ,459.0,https://www.youtube.com/watch?v=0_S0dlpMsBQ,3806,98,World History
History of Cats 1: God’s Fluffy Murder Machines | World History | Extra History,2025-03-22,863911,39498.0,1400.0,zK1Mpx9h-I8,990.0,https://www.youtube.com/watch?v=zK1Mpx9h-I8,4215,5,World History
History of Cats 2: Creatures from Hell | World History | Extra History,2025-04-05,349105,18939.0,945.0,3ofDW6vaZ4M,967.0,https://www.youtube.com/watch?v=3ofDW6vaZ4M,4229,5,World History
The First Cat Memes: History of Cats 3 | World History | Extra History,2025-04-19,344639,16145.0,587.0,0JV9oyb8Uo4,1090.0,https://www.youtube.com/watch?v=0JV9oyb8Uo4,4243,5,World History
The History of Cats | Lies | Extra History,2025-05-07,61874,2205.0,119.0,04xN-vQf_sc,1750.0,https://www.youtube.com/watch?v=04xN-vQf_sc,4261,5,World History
World War I: The Seminal Tragedy - The Concert of Europe - Extra History - Part 1,2014-08-31,3719117,52816.0,2965.0,S-wSL4WqUws,594.0,https://www.youtube.com/watch?v=S-wSL4WqUws,359,90,World War I: The Seminal Tragedy
World War I: The Seminal Tragedy - One Fateful Day in June - Extra History - Part 2,2014-09-13,2653390,39442.0,3021.0,kyCmh9G1fpo,497.0,https://www.youtube.com/watch?v=kyCmh9G1fpo,372,90,World War I: The Seminal Tragedy
World War I: The Seminal Tragedy - The July Crisis - Extra History - Part 3,2014-09-27,2390390,31772.0,1295.0,zroZqvr4whk,519.0,https://www.youtube.com/watch?v=zroZqvr4whk,386,90,World War I: The Seminal Tragedy
World War I: The Seminal Tragedy - The Final Act - Extra History - Part 4,2014-10-11,2330776,47643.0,4285.0,WukYrrTH3ms,715.0,https://www.youtube.com/watch?v=WukYrrTH3ms,400,90,World War I: The Seminal Tragedy
World War I: The Seminal Tragedy - Lies - Extra History,2014-10-25,793162,14288.0,990.0,aiKGPAMIWKs,977.0,https://www.youtube.com/watch?v=aiKGPAMIWKs,414,90,World War I: The Seminal Tragedy
